overall,age,height_cm,weight_kg,club_position,pace,shooting,passing,dribbling,defending,physic,defending1,attacking1,skills1,mentality1,movement1,power
82,22,185,80,0,66.0,53.0,71.0,74.0,81.0,79.0,81.0,57.0,57.833333333333336,74.16666666666667,64.6,72.8
82,20,183,75,1,96.0,67.0,71.0,82.0,75.0,75.0,76.66666666666667,69.0,56.166666666666664,72.0,88.0,72.4
82,24,185,74,0,64.0,72.0,79.0,82.0,66.0,67.0,66.0,67.4,62.666666666666664,68.83333333333333,73.8,71.2
82,24,188,78,3,78.0,83.0,58.0,78.0,35.0,76.0,28.333333333333332,73.2,55.666666666666664,63.666666666666664,70.0,78.6
82,26,192,86,0,64.0,72.0,74.0,74.0,82.0,85.0,80.66666666666667,73.0,57.666666666666664,75.66666666666667,66.4,81.8
82,23,186,78,1,83.0,50.0,69.0,71.0,83.0,82.0,82.66666666666667,62.4,52.5,70.5,76.0,71.0
82,21,184,77,3,82.0,79.0,78.0,82.0,35.0,66.0,29.0,77.0,63.0,65.83333333333333,80.8,74.6
82,26,187,79,2,69.0,54.0,58.0,64.0,56.0,66.0,21.666666666666668,18.8,21.166666666666668,32.833333333333336,57.2,46.6
81,39,179,75,0,68.0,80.0,84.0,81.0,44.0,55.0,42.333333333333336,76.8,69.5,69.16666666666667,71.4,59.0
81,35,188,77,3,79.0,83.0,69.0,73.0,34.0,79.0,28.0,74.6,59.333333333333336,73.0,72.8,77.8
81,34,177,70,3,70.0,77.0,81.0,85.0,37.0,68.0,31.666666666666668,74.8,70.0,70.5,77.0,66.6
81,35,189,85,3,68.0,83.0,73.0,75.0,41.0,84.0,31.333333333333332,77.6,62.166666666666664,74.0,68.4,80.2
81,34,189,82,2,69.0,54.0,58.0,64.0,56.0,66.0,15.333333333333334,16.0,15.166666666666666,27.666666666666668,50.8,47.0
81,36,185,82,2,69.0,54.0,58.0,64.0,56.0,66.0,13.666666666666666,19.8,18.0,33.166666666666664,52.8,45.4
81,33,186,89,3,58.0,84.0,71.0,78.0,29.0,71.0,24.0,77.8,61.5,63.833333333333336,65.4,75.8
81,37,191,84,1,32.0,46.0,62.0,63.0,83.0,77.0,81.66666666666667,56.8,47.166666666666664,66.33333333333333,48.2,63.6
81,34,189,86,1,76.0,62.0,72.0,67.0,83.0,78.0,84.33333333333333,66.0,57.833333333333336,71.33333333333333,69.8,77.4
81,34,179,78,0,56.0,65.0,73.0,76.0,82.0,69.0,81.0,66.8,58.666666666666664,76.33333333333333,68.6,70.0
81,34,190,86,2,69.0,54.0,58.0,64.0,56.0,66.0,17.333333333333332,19.0,15.666666666666666,33.666666666666664,58.4,50.2
81,32,186,80,0,81.0,79.0,76.0,79.0,64.0,74.0,58.666666666666664,79.4,63.666666666666664,74.5,80.2,79.4
81,33,180,76,3,64.0,81.0,81.0,82.0,40.0,66.0,36.0,77.0,66.83333333333333,73.16666666666667,72.6,71.4
81,32,192,83,3,79.0,81.0,79.0,78.0,44.0,82.0,40.333333333333336,79.2,64.66666666666667,72.16666666666667,77.2,81.6
81,33,174,76,0,79.0,76.0,78.0,86.0,47.0,68.0,44.333333333333336,70.4,67.83333333333333,71.16666666666667,80.2,72.6
81,30,180,74,0,67.0,64.0,74.0,75.0,80.0,85.0,78.66666666666667,69.6,57.5,76.66666666666667,71.6,79.8
81,33,183,76,1,63.0,57.0,62.0,59.0,83.0,81.0,82.33333333333333,63.0,46.333333333333336,66.5,64.0,73.6
81,30,182,78,2,69.0,54.0,58.0,64.0,56.0,66.0,13.0,23.0,20.0,30.166666666666668,61.8,46.4
81,30,178,66,0,70.0,67.0,81.0,85.0,63.0,62.0,62.666666666666664,64.6,67.5,73.83333333333333,79.0,68.6
81,28,178,73,3,79.0,84.0,70.0,80.0,45.0,70.0,39.0,76.2,60.833333333333336,72.83333333333333,79.6,77.6
81,31,171,67,0,82.0,75.0,79.0,82.0,63.0,69.0,60.333333333333336,72.0,67.16666666666667,73.33333333333333,81.6,71.6
81,29,184,78,1,73.0,67.0,73.0,74.0,82.0,79.0,82.66666666666667,71.4,62.5,73.33333333333333,70.2,77.0
81,27,175,70,3,77.0,84.0,69.0,81.0,35.0,61.0,29.666666666666668,77.2,64.0,65.16666666666667,80.8,71.2
81,31,180,76,1,78.0,37.0,66.0,69.0,81.0,80.0,81.33333333333333,59.4,49.166666666666664,61.833333333333336,74.4,65.0
81,28,174,70,3,90.0,79.0,70.0,86.0,43.0,68.0,39.333333333333336,71.2,63.666666666666664,71.83333333333333,89.0,77.4
81,33,188,84,2,69.0,54.0,58.0,64.0,56.0,66.0,17.333333333333332,19.0,18.333333333333332,36.833333333333336,63.2,48.2
81,28,188,81,1,57.0,45.0,67.0,65.0,82.0,81.0,81.33333333333333,59.2,52.333333333333336,67.5,59.8,68.2
81,32,188,85,2,69.0,54.0,58.0,64.0,56.0,66.0,18.666666666666668,15.6,17.666666666666668,34.666666666666664,51.2,51.2
81,30,182,77,1,71.0,56.0,66.0,64.0,81.0,79.0,82.0,56.2,56.0,63.0,70.0,79.2
81,28,186,87,1,49.0,36.0,52.0,55.0,84.0,80.0,83.33333333333333,52.4,38.166666666666664,60.0,55.6,62.0
81,27,186,78,3,64.0,84.0,67.0,76.0,39.0,71.0,33.666666666666664,75.0,64.0,68.0,66.6,74.8
81,26,173,66,0,59.0,74.0,86.0,78.0,67.0,73.0,67.66666666666667,70.6,71.5,73.83333333333333,69.2,76.2
81,27,184,78,2,69.0,54.0,58.0,64.0,56.0,66.0,14.333333333333334,16.6,13.833333333333334,33.166666666666664,46.6,48.8
81,31,172,63,0,87.0,78.0,78.0,82.0,47.0,64.0,45.0,71.4,63.5,69.83333333333333,85.8,74.0
81,27,184,74,0,65.0,81.0,79.0,78.0,76.0,74.0,77.0,74.0,68.33333333333333,74.33333333333333,69.6,77.4
81,26,186,76,3,79.0,75.0,80.0,83.0,30.0,58.0,25.0,70.2,66.66666666666667,62.333333333333336,79.2,67.8
81,29,177,76,0,70.0,73.0,82.0,83.0,35.0,62.0,28.333333333333332,70.2,67.16666666666667,69.33333333333333,76.6,64.8
81,27,181,84,3,76.0,81.0,59.0,78.0,38.0,83.0,33.0,73.4,54.333333333333336,69.83333333333333,77.0,78.8
81,28,169,62,0,77.0,66.0,77.0,81.0,75.0,71.0,74.66666666666667,65.8,65.5,76.0,83.2,74.0
81,26,192,80,0,76.0,74.0,76.0,80.0,76.0,79.0,75.33333333333333,72.2,60.166666666666664,74.5,74.2,80.2
81,27,191,91,2,69.0,54.0,58.0,64.0,56.0,66.0,18.0,18.4,18.0,32.5,38.0,45.0
81,27,180,75,0,81.0,75.0,81.0,85.0,70.0,61.0,70.66666666666667,72.0,67.0,69.83333333333333,81.0,69.2
81,26,172,71,0,78.0,69.0,79.0,85.0,63.0,68.0,61.666666666666664,69.2,67.33333333333333,75.16666666666667,81.0,65.0
81,28,174,74,0,88.0,80.0,75.0,83.0,38.0,70.0,33.0,69.0,63.666666666666664,69.16666666666667,87.2,77.0
81,27,191,78,2,69.0,54.0,58.0,64.0,56.0,66.0,14.333333333333334,16.2,15.166666666666666,31.5,54.6,49.4
81,27,191,93,2,69.0,54.0,58.0,64.0,56.0,66.0,14.0,19.8,14.833333333333334,34.0,46.0,45.0
81,27,186,80,3,94.0,78.0,72.0,78.0,37.0,81.0,35.0,74.8,59.333333333333336,66.5,81.8,83.0
81,27,171,67,3,83.0,77.0,78.0,84.0,42.0,55.0,40.333333333333336,70.0,67.16666666666667,67.16666666666667,84.6,65.8
81,33,180,70,3,86.0,82.0,75.0,85.0,52.0,68.0,47.666666666666664,77.2,65.5,72.66666666666667,83.2,73.6
81,29,178,72,1,69.0,37.0,62.0,62.0,83.0,79.0,83.0,52.6,48.5,63.0,71.4,64.8
81,24,187,71,3,83.0,77.0,64.0,77.0,39.0,82.0,30.666666666666668,76.2,54.0,69.0,76.6,79.6
81,28,192,85,2,69.0,54.0,58.0,64.0,56.0,66.0,16.0,20.2,17.166666666666668,30.0,50.8,50.2
81,25,178,72,0,67.0,65.0,76.0,75.0,78.0,82.0,79.33333333333333,66.4,61.666666666666664,73.16666666666667,71.0,77.4
81,24,179,68,3,86.0,79.0,76.0,82.0,36.0,68.0,29.333333333333332,72.4,63.833333333333336,69.0,82.0,74.6
81,24,180,72,0,81.0,68.0,77.0,78.0,80.0,77.0,79.0,71.6,59.0,74.83333333333333,78.4,74.0
81,26,183,73,0,88.0,79.0,75.0,83.0,36.0,65.0,33.333333333333336,71.8,66.0,65.16666666666667,84.0,74.0
81,23,187,84,1,80.0,49.0,69.0,73.0,82.0,80.0,83.0,60.0,53.666666666666664,68.0,73.6,73.4
81,26,191,83,2,69.0,54.0,58.0,64.0,56.0,66.0,16.333333333333332,17.4,17.166666666666668,29.833333333333332,53.8,50.4
81,26,182,79,1,68.0,49.0,62.0,64.0,82.0,77.0,82.0,59.2,51.0,65.83333333333333,68.6,69.6
81,25,186,77,0,78.0,74.0,81.0,80.0,72.0,77.0,72.0,74.4,64.33333333333333,77.66666666666667,80.0,76.4
81,25,181,82,1,71.0,61.0,57.0,63.0,82.0,80.0,82.0,61.8,52.333333333333336,68.0,68.8,76.2
81,29,172,68,1,93.0,66.0,75.0,76.0,72.0,77.0,71.33333333333333,70.2,59.666666666666664,69.16666666666667,85.2,77.0
81,21,175,70,0,77.0,57.0,74.0,77.0,82.0,68.0,83.0,64.6,57.333333333333336,75.0,76.4,61.2
81,29,188,83,3,78.0,84.0,62.0,72.0,33.0,71.0,25.666666666666668,75.8,54.333333333333336,65.66666666666667,69.4,77.2
81,21,178,69,1,79.0,54.0,76.0,79.0,75.0,74.0,76.0,65.4,60.833333333333336,72.66666666666667,80.4,67.2
81,29,184,79,3,76.0,81.0,67.0,77.0,20.0,78.0,14.666666666666666,75.6,54.166666666666664,65.5,75.2,79.0
81,28,181,79,3,74.0,80.0,83.0,81.0,64.0,79.0,59.0,76.2,70.66666666666667,77.16666666666667,73.2,82.2
81,23,179,72,0,79.0,74.0,81.0,85.0,69.0,65.0,70.33333333333333,71.2,68.83333333333333,71.83333333333333,81.0,70.2
81,23,180,72,0,74.0,75.0,79.0,83.0,69.0,78.0,68.0,71.6,67.5,78.5,77.0,77.6
81,24,180,76,0,78.0,77.0,82.0,79.0,71.0,71.0,71.33333333333333,72.4,68.0,76.66666666666667,77.2,72.4
81,23,180,66,0,86.0,77.0,76.0,81.0,45.0,63.0,45.333333333333336,69.0,63.166666666666664,63.333333333333336,82.6,71.0
81,23,175,70,0,75.0,75.0,81.0,85.0,66.0,71.0,64.66666666666667,71.8,68.0,76.0,80.0,71.6
81,27,174,67,1,92.0,62.0,76.0,82.0,70.0,65.0,72.0,66.2,61.166666666666664,69.66666666666667,88.2,58.2
81,21,178,87,1,80.0,58.0,77.0,77.0,76.0,80.0,77.0,65.6,64.83333333333333,67.83333333333333,78.2,75.2
81,23,173,65,3,76.0,81.0,79.0,84.0,56.0,65.0,54.666666666666664,72.2,66.33333333333333,75.83333333333333,81.4,68.6
81,21,170,68,0,94.0,67.0,73.0,85.0,41.0,53.0,42.333333333333336,63.4,58.333333333333336,61.5,90.0,60.6
81,24,178,68,1,86.0,58.0,75.0,78.0,78.0,70.0,78.33333333333333,65.8,58.333333333333336,69.66666666666667,79.4,67.2
81,22,194,85,1,75.0,52.0,65.0,69.0,82.0,79.0,81.0,57.8,49.666666666666664,70.0,71.6,67.6
81,18,174,61,0,78.0,65.0,79.0,84.0,66.0,63.0,67.0,63.2,62.5,71.16666666666667,83.0,66.2
80,43,192,92,2,69.0,54.0,58.0,64.0,56.0,66.0,11.666666666666666,19.0,20.5,36.666666666666664,49.8,46.8
80,35,190,85,2,69.0,54.0,58.0,64.0,56.0,66.0,14.333333333333334,19.6,16.166666666666668,30.666666666666668,55.6,46.0
80,35,186,78,2,69.0,54.0,58.0,64.0,56.0,66.0,14.666666666666666,16.6,15.333333333333334,31.333333333333332,54.0,48.2
80,34,170,61,0,50.0,72.0,84.0,80.0,70.0,66.0,69.66666666666667,76.6,68.83333333333333,75.66666666666667,67.0,71.0
80,34,184,83,3,41.0,82.0,81.0,78.0,65.0,83.0,60.333333333333336,81.2,66.0,81.83333333333333,56.0,84.8
80,33,183,73,0,68.0,77.0,81.0,80.0,70.0,71.0,67.0,77.0,66.33333333333333,74.83333333333333,72.2,76.4
80,32,181,74,0,74.0,77.0,80.0,77.0,76.0,76.0,75.66666666666667,74.4,67.0,74.16666666666667,74.4,78.6
80,33,193,87,2,69.0,54.0,58.0,64.0,56.0,66.0,12.333333333333334,18.2,17.166666666666668,35.666666666666664,52.4,49.0
80,34,175,77,0,69.0,77.0,83.0,82.0,38.0,67.0,36.0,75.6,68.0,68.16666666666667,73.6,67.6
80,34,189,94,1,63.0,45.0,52.0,63.0,81.0,82.0,81.33333333333333,55.0,41.166666666666664,62.166666666666664,63.2,65.4
80,35,180,77,1,65.0,61.0,74.0,74.0,80.0,68.0,80.33333333333333,68.0,58.166666666666664,73.0,70.0,68.4
80,33,176,65,0,71.0,84.0,78.0,74.0,73.0,80.0,77.0,76.2,62.0,76.83333333333333,74.6,82.0
80,35,187,78,1,57.0,48.0,63.0,61.0,80.0,78.0,80.0,60.0,49.166666666666664,64.66666666666667,59.6,69.6
80,35,190,74,2,69.0,54.0,58.0,64.0,56.0,66.0,14.666666666666666,18.2,20.666666666666668,35.666666666666664,66.0,51.2
80,33,191,86,1,56.0,40.0,60.0,62.0,82.0,76.0,81.66666666666667,51.6,47.0,62.166666666666664,58.2,68.0
80,34,178,73,3,77.0,76.0,76.0,81.0,48.0,59.0,41.333333333333336,77.2,61.0,67.5,77.6,69.6
80,30,185,75,1,66.0,47.0,58.0,64.0,82.0,80.0,82.0,49.8,50.833333333333336,67.0,68.4,74.4
80,34,190,80,2,69.0,54.0,58.0,64.0,56.0,66.0,18.333333333333332,23.4,21.0,34.5,57.6,48.8
80,30,182,77,0,76.0,74.0,79.0,81.0,68.0,73.0,69.66666666666667,72.6,66.83333333333333,74.5,77.0,73.8
80,35,178,77,0,68.0,66.0,77.0,77.0,77.0,78.0,78.66666666666667,68.4,61.166666666666664,78.33333333333333,72.4,73.0
80,32,170,69,3,74.0,73.0,83.0,81.0,49.0,74.0,47.333333333333336,70.8,67.0,72.33333333333333,78.0,74.6
80,29,181,78,0,58.0,79.0,82.0,77.0,72.0,70.0,69.66666666666667,76.4,67.33333333333333,78.66666666666667,66.6,74.8
80,30,184,73,1,71.0,61.0,72.0,73.0,80.0,74.0,80.0,62.4,57.833333333333336,70.83333333333333,73.2,74.4
80,30,182,74,3,90.0,80.0,71.0,76.0,36.0,77.0,27.333333333333332,76.4,58.0,69.0,83.4,78.8
80,32,171,68,0,65.0,71.0,80.0,77.0,76.0,72.0,76.0,69.0,64.66666666666667,77.0,75.4,72.0
80,29,184,73,3,72.0,78.0,77.0,81.0,41.0,74.0,34.0,75.4,66.33333333333333,70.33333333333333,75.2,76.2
80,31,177,86,1,82.0,64.0,74.0,81.0,75.0,75.0,75.33333333333333,67.0,58.333333333333336,70.83333333333333,79.8,72.0
80,29,184,78,1,66.0,46.0,74.0,70.0,81.0,74.0,80.33333333333333,64.8,56.0,68.33333333333333,69.6,64.8
80,28,184,83,1,70.0,70.0,67.0,61.0,81.0,81.0,82.0,67.4,54.166666666666664,71.83333333333333,68.2,79.8
80,29,180,80,0,69.0,71.0,77.0,78.0,75.0,73.0,77.33333333333333,66.0,62.166666666666664,75.33333333333333,70.2,71.8
80,29,170,63,0,65.0,75.0,80.0,83.0,52.0,66.0,47.0,70.8,66.66666666666667,73.16666666666667,74.6,71.2
80,33,182,71,3,77.0,82.0,74.0,79.0,39.0,73.0,35.0,75.8,64.33333333333333,67.66666666666667,78.4,79.8
80,28,179,70,0,79.0,79.0,79.0,80.0,41.0,68.0,35.333333333333336,76.8,66.0,68.5,78.6,76.8
80,29,172,69,0,67.0,74.0,83.0,82.0,69.0,69.0,69.0,69.2,68.16666666666667,79.5,77.6,66.8
80,27,190,82,3,66.0,79.0,62.0,74.0,51.0,81.0,51.666666666666664,73.2,51.333333333333336,71.83333333333333,66.0,77.6
80,31,192,84,1,61.0,50.0,63.0,60.0,82.0,77.0,81.66666666666667,60.8,46.166666666666664,63.666666666666664,55.2,68.6
80,30,194,83,2,69.0,54.0,58.0,64.0,56.0,66.0,19.666666666666668,19.4,17.833333333333332,30.666666666666668,47.8,47.8
80,28,191,82,1,55.0,49.0,65.0,65.0,82.0,80.0,81.33333333333333,62.0,48.5,61.0,59.6,68.6
80,30,179,74,3,77.0,82.0,63.0,77.0,41.0,74.0,38.666666666666664,74.2,52.833333333333336,68.66666666666667,76.8,76.6
80,28,170,69,3,87.0,80.0,61.0,79.0,25.0,67.0,18.333333333333332,71.4,56.333333333333336,63.5,86.4,74.0
80,29,174,72,0,88.0,78.0,78.0,81.0,46.0,69.0,44.666666666666664,74.2,64.83333333333333,69.66666666666667,84.0,76.2
80,29,186,81,2,69.0,54.0,58.0,64.0,56.0,66.0,15.666666666666666,16.2,16.333333333333332,34.5,56.4,51.8
80,25,188,80,0,68.0,78.0,78.0,82.0,65.0,75.0,63.0,78.4,64.66666666666667,76.5,71.4,75.6
80,27,177,77,1,82.0,67.0,79.0,75.0,73.0,75.0,74.0,67.6,64.0,70.83333333333333,78.4,74.8
80,28,179,73,0,69.0,69.0,80.0,83.0,66.0,68.0,65.0,69.6,65.5,72.83333333333333,74.2,71.0
80,25,187,81,1,65.0,31.0,65.0,68.0,83.0,72.0,83.0,53.6,48.666666666666664,60.166666666666664,65.8,53.4
80,34,189,88,2,69.0,54.0,58.0,64.0,56.0,66.0,15.666666666666666,20.2,19.166666666666668,35.5,47.8,50.0
80,28,191,93,2,69.0,54.0,58.0,64.0,56.0,66.0,18.0,16.0,17.333333333333332,33.166666666666664,52.6,50.0
80,29,189,84,2,69.0,54.0,58.0,64.0,56.0,66.0,15.0,17.4,15.333333333333334,33.666666666666664,58.4,51.2
80,29,175,75,1,82.0,64.0,76.0,77.0,74.0,88.0,76.0,66.2,60.166666666666664,74.16666666666667,81.0,82.0
80,27,183,83,1,84.0,66.0,73.0,76.0,76.0,79.0,76.33333333333333,69.6,60.5,69.33333333333333,80.0,77.6
80,29,173,68,0,83.0,77.0,78.0,79.0,55.0,72.0,54.666666666666664,72.4,64.83333333333333,72.66666666666667,81.8,74.8
80,26,184,80,1,83.0,43.0,67.0,71.0,81.0,81.0,80.66666666666667,57.8,49.333333333333336,63.166666666666664,75.2,67.8
80,25,174,72,0,86.0,75.0,73.0,85.0,32.0,62.0,29.0,68.0,63.166666666666664,61.833333333333336,85.0,70.8
80,27,177,79,3,88.0,80.0,67.0,81.0,38.0,76.0,36.0,72.4,59.5,67.33333333333333,84.0,77.2
80,28,187,86,3,65.0,80.0,64.0,74.0,35.0,80.0,27.0,71.2,51.333333333333336,68.66666666666667,67.8,77.6
80,26,183,74,0,63.0,75.0,81.0,77.0,67.0,76.0,65.66666666666667,67.0,68.5,74.33333333333333,65.4,73.6
80,25,175,70,0,89.0,75.0,74.0,81.0,39.0,69.0,36.666666666666664,70.4,62.333333333333336,68.0,84.6,74.4
80,25,175,73,0,82.0,76.0,76.0,81.0,63.0,65.0,65.0,70.6,63.0,72.66666666666667,82.6,70.4
80,24,178,70,1,84.0,60.0,75.0,77.0,75.0,79.0,76.66666666666667,61.6,59.0,70.5,79.6,77.0
80,27,177,69,1,82.0,57.0,68.0,81.0,75.0,75.0,77.0,60.2,53.333333333333336,68.0,81.8,73.2
80,25,187,91,1,81.0,48.0,67.0,74.0,81.0,77.0,80.0,58.0,55.5,62.166666666666664,75.2,71.6
80,25,190,77,1,61.0,45.0,50.0,59.0,80.0,84.0,78.66666666666667,54.2,40.333333333333336,61.5,58.6,68.2
80,24,184,72,0,74.0,64.0,79.0,80.0,78.0,77.0,79.66666666666667,66.0,63.666666666666664,76.33333333333333,78.2,71.0
80,25,177,75,1,76.0,51.0,70.0,77.0,77.0,70.0,77.66666666666667,64.0,56.166666666666664,58.666666666666664,77.6,63.2
80,25,182,74,2,69.0,54.0,58.0,64.0,56.0,66.0,15.666666666666666,17.0,15.5,33.833333333333336,49.8,47.0
80,21,171,63,0,80.0,72.0,77.0,82.0,26.0,45.0,21.666666666666668,67.0,63.166666666666664,64.16666666666667,83.2,57.4
80,33,179,80,1,67.0,39.0,55.0,58.0,81.0,85.0,79.66666666666667,50.4,48.0,57.166666666666664,66.0,72.6
80,23,176,70,0,84.0,74.0,77.0,84.0,72.0,84.0,70.66666666666667,69.8,64.5,77.16666666666667,84.6,84.2
80,22,179,78,3,90.0,79.0,72.0,83.0,30.0,74.0,22.333333333333332,74.2,61.5,66.66666666666667,85.6,76.4
80,25,185,82,1,76.0,46.0,60.0,67.0,80.0,80.0,80.66666666666667,56.8,46.666666666666664,65.5,69.6,67.4
80,22,185,78,3,88.0,80.0,63.0,75.0,39.0,81.0,31.0,74.2,53.0,67.16666666666667,79.6,80.0
80,23,174,76,0,69.0,70.0,73.0,77.0,73.0,81.0,72.66666666666667,61.6,60.5,75.16666666666667,74.8,76.4
80,23,183,62,1,82.0,61.0,74.0,81.0,75.0,71.0,75.66666666666667,67.8,56.5,68.16666666666667,78.8,67.6
80,29,196,81,2,69.0,54.0,58.0,64.0,56.0,66.0,12.0,17.6,12.166666666666666,21.833333333333332,43.6,37.2
80,21,184,68,0,74.0,50.0,72.0,73.0,79.0,78.0,79.0,56.6,55.833333333333336,71.16666666666667,70.8,71.4
80,22,190,75,1,65.0,33.0,65.0,69.0,82.0,80.0,81.33333333333333,56.2,49.0,63.833333333333336,64.6,61.4
80,24,186,84,3,66.0,81.0,68.0,73.0,32.0,82.0,26.0,75.6,58.0,67.66666666666667,67.2,80.8
80,23,176,75,0,84.0,73.0,73.0,81.0,70.0,78.0,73.0,67.8,57.0,71.0,83.0,77.4
80,24,180,73,0,92.0,77.0,70.0,82.0,32.0,71.0,32.666666666666664,68.0,58.833333333333336,60.5,84.0,77.0
80,21,176,71,1,80.0,67.0,73.0,79.0,75.0,75.0,75.66666666666667,67.0,61.166666666666664,69.5,77.2,74.0
80,23,178,72,0,85.0,73.0,78.0,80.0,45.0,57.0,45.0,69.0,64.33333333333333,66.66666666666667,80.4,63.4
80,28,175,76,1,77.0,56.0,73.0,75.0,78.0,81.0,79.0,67.4,57.0,70.16666666666667,77.8,74.2
80,19,178,65,0,84.0,68.0,76.0,82.0,65.0,64.0,67.0,67.0,62.5,71.33333333333333,82.0,64.4
79,37,171,68,0,51.0,69.0,84.0,84.0,59.0,57.0,57.0,73.0,68.33333333333333,74.16666666666667,64.4,58.0
79,38,170,72,3,69.0,73.0,81.0,85.0,30.0,53.0,27.333333333333332,70.0,71.16666666666667,67.16666666666667,73.6,57.8
79,33,187,82,2,69.0,54.0,58.0,64.0,56.0,66.0,13.666666666666666,17.4,13.666666666666666,29.5,51.4,43.0
79,35,186,86,3,60.0,81.0,68.0,72.0,36.0,74.0,29.666666666666668,77.6,55.333333333333336,68.16666666666667,59.6,78.0
79,33,185,85,0,70.0,68.0,76.0,85.0,73.0,77.0,71.0,71.0,62.666666666666664,74.83333333333333,75.6,74.6
79,34,180,75,0,73.0,65.0,72.0,76.0,77.0,79.0,78.66666666666667,69.8,56.0,71.16666666666667,76.4,78.0
79,34,180,70,0,72.0,78.0,79.0,80.0,61.0,62.0,59.0,73.4,65.66666666666667,71.83333333333333,75.6,68.0
79,32,183,80,2,69.0,54.0,58.0,64.0,56.0,66.0,12.0,16.8,16.666666666666668,32.333333333333336,47.0,42.4
79,32,180,71,3,62.0,68.0,85.0,79.0,24.0,48.0,19.666666666666668,72.8,67.5,64.33333333333333,69.2,54.8
79,35,193,94,2,69.0,54.0,58.0,64.0,56.0,66.0,17.0,20.0,23.5,36.666666666666664,61.6,51.6
79,34,193,91,3,39.0,80.0,70.0,71.0,42.0,77.0,31.333333333333332,78.6,57.666666666666664,74.33333333333333,53.0,74.8
79,31,182,80,0,65.0,64.0,74.0,74.0,75.0,78.0,74.33333333333333,64.4,61.5,74.83333333333333,68.2,72.8
79,32,181,78,0,70.0,66.0,77.0,75.0,73.0,75.0,75.0,64.2,61.833333333333336,74.66666666666667,72.0,72.4
79,33,183,75,3,79.0,77.0,77.0,83.0,44.0,75.0,43.0,75.8,66.16666666666667,70.66666666666667,82.0,76.0
79,31,175,66,1,70.0,60.0,75.0,76.0,77.0,68.0,78.33333333333333,66.0,63.0,68.16666666666667,74.4,71.6
79,31,180,82,1,62.0,42.0,58.0,63.0,81.0,78.0,80.33333333333333,52.6,43.5,63.5,66.0,67.0
79,31,178,82,3,83.0,76.0,73.0,78.0,55.0,83.0,53.333333333333336,76.6,59.5,71.16666666666667,80.8,80.0
79,30,191,80,2,69.0,54.0,58.0,64.0,56.0,66.0,14.0,17.2,14.333333333333334,27.5,57.6,46.2
79,30,185,78,0,83.0,78.0,77.0,79.0,41.0,72.0,37.333333333333336,77.2,63.5,68.16666666666667,79.2,76.8
79,29,191,92,3,64.0,79.0,60.0,70.0,40.0,81.0,32.666666666666664,71.2,54.833333333333336,69.83333333333333,63.8,78.8
79,31,180,77,3,84.0,80.0,73.0,79.0,48.0,79.0,41.0,74.0,63.833333333333336,73.5,83.2,80.8
79,30,188,85,1,58.0,74.0,78.0,77.0,75.0,77.0,75.0,78.8,67.66666666666667,71.5,63.0,78.0
79,30,180,77,1,74.0,69.0,71.0,72.0,78.0,76.0,81.0,72.2,57.333333333333336,66.83333333333333,69.4,74.2
79,36,168,71,0,68.0,82.0,76.0,83.0,43.0,70.0,40.666666666666664,76.4,67.66666666666667,73.66666666666667,76.6,75.0
79,29,169,72,0,75.0,76.0,80.0,81.0,46.0,67.0,44.0,70.0,68.66666666666667,69.16666666666667,80.2,71.0
79,34,182,84,3,71.0,83.0,69.0,79.0,37.0,70.0,32.333333333333336,76.4,62.5,68.33333333333333,71.8,74.8
79,33,190,81,2,69.0,54.0,58.0,64.0,56.0,66.0,13.333333333333334,21.8,14.833333333333334,24.0,42.6,43.0
79,29,180,66,3,80.0,78.0,66.0,78.0,41.0,77.0,34.333333333333336,72.8,55.166666666666664,71.5,77.2,74.0
79,34,187,82,1,49.0,40.0,59.0,56.0,81.0,79.0,81.33333333333333,51.2,41.666666666666664,60.333333333333336,47.8,63.0
79,32,180,73,3,79.0,82.0,75.0,77.0,32.0,69.0,25.0,76.2,64.83333333333333,70.33333333333333,75.8,72.6
79,28,185,82,0,50.0,64.0,79.0,69.0,69.0,80.0,69.0,63.4,64.33333333333333,72.0,56.6,72.2
79,28,188,76,0,68.0,74.0,75.0,77.0,78.0,89.0,78.66666666666667,70.2,59.166666666666664,75.16666666666667,71.0,84.8
79,28,186,80,1,47.0,58.0,75.0,67.0,79.0,75.0,78.66666666666667,65.8,58.333333333333336,68.16666666666667,54.8,73.6
79,27,190,90,1,53.0,64.0,69.0,64.0,79.0,83.0,79.33333333333333,63.8,59.166666666666664,71.5,52.2,77.4
79,27,177,73,0,88.0,73.0,73.0,83.0,30.0,64.0,28.666666666666668,66.2,64.66666666666667,64.5,84.8,63.2
79,30,182,78,0,87.0,75.0,73.0,82.0,38.0,70.0,31.0,74.6,62.166666666666664,64.0,78.2,74.4
79,28,179,70,0,71.0,80.0,73.0,76.0,72.0,78.0,69.33333333333333,77.2,56.666666666666664,78.5,71.8,77.6
79,30,191,76,0,44.0,50.0,70.0,73.0,78.0,75.0,77.33333333333333,61.2,55.0,70.16666666666667,58.0,61.2
79,29,178,72,1,77.0,53.0,70.0,76.0,77.0,74.0,77.33333333333333,63.0,54.5,70.66666666666667,77.2,66.8
79,30,169,66,3,84.0,80.0,66.0,78.0,32.0,67.0,26.333333333333332,74.0,57.5,65.0,84.0,74.8
